width,height,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,id,label
32,32,0.50219065,0.45800436,0.4112412,0.22165245,0.24766211,0.24128073,0.45714542,0.2368651,6080,cat
32,32,0.32614094,0.37126616,0.20067269,0.15975766,0.14072788,0.11691305,0.29935995,0.13913287,6096,frog
32,32,0.41501758,0.4118698,0.5331125,0.15645863,0.14968613,0.18105592,0.4533333,0.16240023,6114,airplane
32,32,0.49241522,0.6129252,0.6252033,0.2105954,0.19114685,0.24330164,0.57684785,0.21501464,6189,airplane
32,32,0.43286332,0.45612052,0.42205626,0.21757057,0.23576404,0.23184767,0.4370134,0.2283941,6212,deer
32,32,0.30698845,0.380698,0.28925744,0.12500069,0.12733258,0.21702302,0.32564795,0.1564521,6218,cat
32,32,0.31488043,0.43242082,0.2879465,0.11928054,0.10930918,0.06472659,0.34508255,0.0977721,6231,bird
32,32,0.33044705,0.32439598,0.31200317,0.17644173,0.16268948,0.1551871,0.32228208,0.16477276,6233,dog
32,32,0.7208697,0.5729472,0.4212237,0.1675612,0.14361274,0.1214283,0.57168025,0.14420076,6235,deer
32,32,0.45583597,0.34059504,0.28218743,0.25766128,0.2140957,0.23676583,0.35953948,0.23617427,6245,automobile
32,32,0.3651482,0.30840775,0.19892657,0.22246067,0.21155518,0.1446498,0.2908275,0.19288856,6267,deer
32,32,0.86179155,0.84630847,0.82527673,0.1361643,0.17071319,0.18440178,0.8444589,0.16375975,6323,ship
32,32,0.6432159,0.3965223,0.39857113,0.2592217,0.2742322,0.2803296,0.47943643,0.2712612,6348,automobile
32,32,0.52945346,0.59355336,0.6527448,0.24015465,0.16144513,0.08931628,0.5919172,0.16363868,6355,airplane
32,32,0.34427783,0.4550505,0.43743065,0.20165701,0.19835913,0.1970098,0.412253,0.19900864,6367,automobile
32,32,0.83166903,0.83166903,0.83166903,0.3088583,0.3088583,0.3088583,0.83166903,0.3088583,6401,airplane
32,32,0.63225,0.65833664,0.63657254,0.26338583,0.26328072,0.26614505,0.64238644,0.2642705,6414,truck
32,32,0.20296238,0.33739102,0.44418144,0.099056706,0.16516472,0.2420544,0.3281783,0.16875862,6425,dog
32,32,0.33787957,0.33446342,0.29976997,0.22611545,0.22714338,0.2076148,0.32403767,0.2202912,6484,dog
32,32,0.49025634,0.45937058,0.44849846,0.14301772,0.15092039,0.16814141,0.4660418,0.15402651,6497,cat
32,32,0.73022985,0.74373704,0.7789811,0.26962668,0.23473091,0.18920873,0.7509826,0.23118877,6557,cat
32,32,0.5210049,0.49344334,0.26856795,0.11047535,0.097947106,0.10488011,0.42767206,0.10443419,6584,bird
32,32,0.5418957,0.41803014,0.39779416,0.1575746,0.1424415,0.14554441,0.45257333,0.14852017,6624,automobile
32,32,0.598534,0.16605696,0.19873509,0.32688594,0.10646436,0.1160335,0.3211087,0.18312794,6657,automobile
32,32,0.75926965,0.76342416,0.6922016,0.16906211,0.17401443,0.20588653,0.7382985,0.18298769,6677,horse
32,32,0.44551986,0.43330362,0.32965255,0.13659358,0.12580118,0.096445814,0.40282536,0.11961353,6683,airplane
32,32,0.63911825,0.6213117,0.54716915,0.22769722,0.23110329,0.23979312,0.60253304,0.23286454,6685,cat
32,32,0.50786763,0.42426342,0.41944927,0.31974885,0.3533226,0.33225733,0.4505268,0.3351096,6706,truck
32,32,0.46361086,0.47009796,0.44327196,0.1539549,0.1674446,0.2257637,0.45899358,0.18238772,6716,horse
32,32,0.56083775,0.46811813,0.4181638,0.19419843,0.1745597,0.17296536,0.48237324,0.18057449,6721,deer
32,32,0.5368748,0.7309839,0.6092546,0.23903756,0.17998351,0.2523283,0.62570447,0.22378314,6737,automobile
32,32,0.4106608,0.46780783,0.38353974,0.16635002,0.16244116,0.18826887,0.42066947,0.17235334,6749,horse
32,32,0.54417175,0.5180342,0.5142471,0.21645567,0.22169822,0.23728304,0.5254844,0.22514564,6770,automobile
32,32,0.4857409,0.4324281,0.43843687,0.1933203,0.20936777,0.2387407,0.45220196,0.2138096,6808,dog
32,32,0.43751907,0.40093076,0.33386895,0.20970729,0.19295181,0.13673203,0.39077294,0.17979705,6809,horse
32,32,0.5679497,0.54970175,0.5328284,0.25374332,0.26005465,0.23981865,0.55015993,0.25120553,6848,cat
32,32,0.36886635,0.4572748,0.49221998,0.18592729,0.2094804,0.23549397,0.4394537,0.21030055,6849,ship
32,32,0.456139,0.3982047,0.3693787,0.2810952,0.27093995,0.25765577,0.4079075,0.26989698,6897,automobile
32,32,0.40020114,0.37320185,0.41157514,0.31780866,0.31227836,0.32014874,0.3949927,0.31674525,6916,automobile
32,32,0.3624384,0.30314398,0.20019816,0.15839244,0.16003053,0.1348017,0.28859353,0.15107489,6926,frog
32,32,0.27069396,0.24216671,0.24250376,0.22777018,0.21767482,0.21696192,0.25178814,0.2208023,6937,cat
32,32,0.47864327,0.46978822,0.22021922,0.14351363,0.11750552,0.10298064,0.38955024,0.12133327,6944,deer
32,32,0.4490135,0.46372312,0.50997406,0.2915481,0.29327607,0.26531762,0.47423688,0.2833806,6949,ship
32,32,0.4496702,0.41783103,0.42185998,0.24231176,0.18762574,0.1806308,0.42978707,0.20352276,7127,ship
32,32,0.40713492,0.4181946,0.38286978,0.13068728,0.12508827,0.11347947,0.4027331,0.123085015,7134,frog
32,32,0.60127914,0.6067595,0.63520217,0.2741538,0.27974042,0.2942635,0.61441356,0.28271925,7135,truck
32,32,0.46049696,0.44295737,0.47432172,0.17138533,0.1539107,0.14898883,0.45925868,0.15809496,7143,cat
32,32,0.53436005,0.5747825,0.6685772,0.12737784,0.135124,0.1618043,0.5925732,0.14143538,7169,airplane
32,32,0.63960886,0.5785686,0.50043964,0.16116689,0.15740296,0.16570747,0.57287234,0.16142577,7181,cat
32,32,0.5051973,0.48351383,0.4806801,0.27595568,0.28898242,0.29634967,0.4897971,0.2870959,7202,horse
32,32,0.44149366,0.49427003,0.3856659,0.099116676,0.14959213,0.14803486,0.44047654,0.13224788,7206,cat
32,32,0.88516885,0.8671388,0.8248225,0.1140106,0.15278359,0.21025494,0.85904336,0.15901639,7271,dog
32,32,0.39155266,0.36539245,0.32008338,0.26935577,0.24445099,0.25303254,0.3590095,0.2556131,7285,automobile
32,32,0.5849262,0.56596947,0.41558665,0.11330383,0.110629156,0.09864421,0.52216077,0.10752573,7299,bird
32,32,0.46007198,0.5168461,0.32940274,0.16712596,0.20323032,0.10209336,0.4354403,0.1574832,7309,bird
32,32,0.36365435,0.31386468,0.39354914,0.26272997,0.25298995,0.3121044,0.35702273,0.27594143,7412,cat
32,32,0.52761495,0.50528455,0.5055332,0.20499863,0.21667928,0.22675984,0.5128109,0.21614592,7440,cat
32,32,0.43110734,0.43110734,0.43110734,0.40069565,0.40069565,0.40069565,0.43110737,0.40069565,7442,truck
32,32,0.7167962,0.70189464,0.7118628,0.2755391,0.29153046,0.27744165,0.7101846,0.2815037,7525,frog
32,32,0.255858,0.43882027,0.25257176,0.11688459,0.12782378,0.115641534,0.31575003,0.12011663,7526,bird
32,32,0.39696336,0.33542088,0.2916134,0.20818567,0.22835618,0.24076658,0.34133253,0.22576948,7531,airplane
32,32,0.71919614,0.6493708,0.5726711,0.16988458,0.20848294,0.23458703,0.6470794,0.20431818,7566,horse
32,32,0.45618972,0.47397906,0.52756274,0.1955376,0.19461252,0.22220705,0.4859105,0.20411907,7593,airplane
32,32,0.39951998,0.40246502,0.32093957,0.21209027,0.18847004,0.17425703,0.3743082,0.19160579,7625,horse
32,32,0.6198761,0.6198761,0.6198761,0.44199356,0.44199356,0.44199356,0.6198761,0.44199356,7636,bird
32,32,0.33772504,0.3873117,0.24888772,0.17459339,0.2417034,0.15494724,0.3246415,0.19041467,7683,horse
32,32,0.35408294,0.33041212,0.33100593,0.2308255,0.22903468,0.24174517,0.33850035,0.23386844,7709,truck
32,32,0.3392989,0.30439138,0.28761348,0.11231443,0.11244291,0.11198774,0.31043458,0.11224836,7754,cat
32,32,0.44652593,0.40542635,0.3883688,0.25403354,0.21789937,0.20918958,0.41344038,0.22704083,7777,dog
32,32,0.48918155,0.59475344,0.4074869,0.17007954,0.19192748,0.1823766,0.49714065,0.18146122,7786,dog
32,32,0.38907853,0.44378096,0.42540273,0.27746662,0.26125586,0.2658242,0.41942075,0.26818225,7822,automobile
32,32,0.4630085,0.59385663,0.335416,0.15207785,0.17271514,0.12878503,0.4640937,0.15119267,7823,deer
32,32,0.67573124,0.6609836,0.6618989,0.3389491,0.3565428,0.3556736,0.66620463,0.35038853,7842,automobile
32,32,0.4726865,0.5841826,0.408245,0.21369332,0.14365475,0.10483608,0.48837137,0.15406139,7882,frog
32,32,0.5203139,0.54908174,0.5203026,0.26103786,0.24978267,0.26604113,0.5298994,0.2589539,7892,truck
32,32,0.56197965,0.6438679,0.50605166,0.22751877,0.2591991,0.18742627,0.57063305,0.22471471,7906,bird
32,32,0.4625592,0.38548285,0.34959823,0.25251317,0.19492872,0.19323534,0.3992134,0.21355908,7916,automobile
32,32,0.43715233,0.4730896,0.49923435,0.23690143,0.24624448,0.25507784,0.46982542,0.24607457,7991,truck
32,32,0.47638965,0.36856928,0.28434658,0.14095944,0.120625906,0.1049114,0.37643516,0.12216558,8035,frog
32,32,0.44492167,0.43367743,0.4725179,0.1857295,0.18563285,0.18222989,0.45037234,0.18453075,8038,bird
32,32,0.69413173,0.62988293,0.65098333,0.23425989,0.24660581,0.29552835,0.65833265,0.25879803,8043,ship
32,32,0.44392022,0.3654684,0.3579543,0.16295879,0.14426301,0.13310897,0.3891143,0.14677693,8054,frog
32,32,0.46357384,0.4831773,0.42142466,0.23466414,0.24088372,0.24565344,0.4560586,0.24040043,8086,automobile
32,32,0.34961694,0.36922872,0.343042,0.2241642,0.23482114,0.25040305,0.35396254,0.23646279,8179,bird
32,32,0.44524115,0.45763776,0.35947597,0.28089094,0.25475776,0.27926704,0.42078495,0.2716386,8189,dog
32,32,0.65977585,0.6825934,0.7303603,0.25256604,0.2691689,0.2637841,0.69090986,0.2618397,8201,airplane
32,32,0.4611215,0.40806222,0.3597663,0.12171042,0.13277122,0.1397178,0.40965,0.13139981,8231,dog
32,32,0.46245593,0.48166907,0.5089934,0.23428984,0.2401601,0.2514976,0.48437276,0.2419825,8249,ship
32,32,0.70990896,0.7134897,0.74098325,0.19676094,0.1883656,0.18206167,0.72146064,0.18906273,8271,ship
32,32,0.39074025,0.22752242,0.14953186,0.26164564,0.14256783,0.09183608,0.2559315,0.16534986,8294,frog
32,32,0.43403935,0.47762462,0.27875927,0.19996738,0.18444091,0.105374604,0.39680776,0.16326097,8332,deer
32,32,0.57084405,0.48565063,0.35314396,0.137304,0.14413951,0.1330279,0.46987954,0.13815713,8376,deer
32,32,0.56121355,0.5623055,0.53150845,0.28757146,0.29726854,0.32447708,0.55167586,0.30310568,8384,airplane
32,32,0.57557154,0.54651976,0.57395196,0.2958458,0.30990177,0.29921475,0.56534773,0.3016541,8407,ship
32,32,0.5926048,0.5192095,0.39701292,0.17370386,0.1645234,0.14577463,0.5029424,0.16133396,8408,dog
32,32,0.5096469,0.4842296,0.24701114,0.18345697,0.18557563,0.111376934,0.4136292,0.16013652,8441,bird
32,32,0.91953695,0.8978694,0.88924515,0.17460603,0.2217138,0.24104859,0.9022172,0.21245612,8467,frog
32,32,0.37504604,0.41206077,0.47731882,0.28702533,0.26454613,0.2675122,0.4214752,0.2730279,8480,truck
32,32,0.53605205,0.54036003,0.46667814,0.19240202,0.18823509,0.2094439,0.5143634,0.19669366,8538,horse
32,32,0.3600491,0.39517093,0.14836779,0.13854279,0.11909868,0.08050119,0.30119595,0.11271422,8565,frog
32,32,0.48737827,0.50786406,0.51404536,0.21152987,0.26900187,0.3330132,0.5030959,0.27118167,8566,truck
32,32,0.45683306,0.42919126,0.38192242,0.23046817,0.24786595,0.29047063,0.4226489,0.25626826,8571,automobile
32,32,0.35501745,0.2969088,0.15677747,0.18777756,0.11642614,0.07758884,0.26956794,0.12726419,8640,deer
32,32,0.60022146,0.4616285,0.4415142,0.16942431,0.22446336,0.1919689,0.50112134,0.19528551,8691,automobile
32,32,0.5184205,0.50437075,0.35589817,0.17874087,0.2106676,0.23182802,0.45956314,0.20707883,8719,horse
32,32,0.44701296,0.4750381,0.46634096,0.17624202,0.18157631,0.21964836,0.4627973,0.19248891,8727,bird
32,32,0.45196065,0.39532396,0.418237,0.19856827,0.2134689,0.22788587,0.42184055,0.21330768,8740,cat
32,32,0.5608583,0.5616163,0.45478562,0.28345165,0.29740527,0.2975737,0.52575344,0.2928102,8787,cat
32,32,0.6710725,0.57329506,0.45546934,0.20000727,0.22421089,0.28869483,0.5666123,0.23763768,8837,dog
32,32,0.50577146,0.5042247,0.4380477,0.1813164,0.15834023,0.1240988,0.48268127,0.15458515,8854,airplane
32,32,0.5596326,0.50149876,0.4735734,0.17462602,0.17592776,0.20084906,0.51156825,0.18380094,8884,ship
32,32,0.744993,0.74406224,0.7513305,0.21958132,0.22036196,0.21719386,0.7467952,0.21904571,8894,automobile
32,32,0.5026996,0.39046827,0.38524842,0.17220479,0.16040923,0.1657767,0.42613876,0.16613023,8902,horse
32,32,0.547737,0.58148,0.49510697,0.21564819,0.16859154,0.24158236,0.5414413,0.20860736,8905,horse
32,32,0.17455925,0.15855129,0.16073798,0.24156328,0.23150903,0.23204593,0.16461617,0.23503941,8932,horse
32,32,0.16082186,0.18405643,0.4824385,0.14820229,0.14843878,0.12818131,0.27577224,0.14160745,8995,airplane
32,32,0.62136227,0.627742,0.6341375,0.32623318,0.3225541,0.32623878,0.62774724,0.32500866,9059,airplane
32,32,0.47386473,0.45320413,0.37344474,0.15601812,0.15773878,0.17102578,0.4335045,0.16159423,9074,cat
32,32,0.4136284,0.3864153,0.34620443,0.2532101,0.27843705,0.2792323,0.3820827,0.27029315,9101,cat
32,32,0.3211713,0.3010958,0.27986386,0.23400164,0.24911988,0.2459229,0.30071032,0.24301481,9184,cat
32,32,0.428609,0.3275016,0.2553138,0.18711832,0.15760162,0.16797115,0.33714148,0.17089702,9226,horse
32,32,0.49531144,0.44140944,0.36714464,0.22961193,0.25379068,0.28992763,0.4346218,0.25777674,9274,deer
32,32,0.55098814,0.568857,0.5221472,0.22348176,0.2443363,0.26949248,0.5473308,0.24577017,9283,ship
32,32,0.40603676,0.39172536,0.37188014,0.30352783,0.29902908,0.29677066,0.38988078,0.29977587,9294,cat
32,32,0.15204088,0.15082687,0.13081703,0.21405387,0.21246377,0.18773712,0.1445616,0.2047516,9332,horse
32,32,0.35477257,0.3563235,0.37131667,0.13891582,0.13140878,0.1384902,0.36080423,0.1362716,9354,deer
32,32,0.53835356,0.50561804,0.3968628,0.1531152,0.1461771,0.1270932,0.4802781,0.1421285,9392,dog
32,32,0.63738465,0.6311695,0.5225266,0.21424918,0.23328681,0.2381316,0.59702694,0.22855586,9406,cat
32,32,0.6629923,0.60822564,0.5345442,0.11257258,0.1023258,0.0736882,0.6019207,0.09619553,9414,airplane
32,32,0.68584853,0.677186,0.68129903,0.3357886,0.32513848,0.29432893,0.68144447,0.31841865,9428,ship
32,32,0.66561234,0.6682519,0.5615627,0.1513822,0.13258351,0.16602121,0.631809,0.14999564,9431,airplane
32,32,0.5969771,0.56392795,0.49901924,0.21268196,0.20585118,0.20575418,0.5533081,0.20809577,9434,dog
32,32,0.56274134,0.5833606,0.59111124,0.23105367,0.23754273,0.23828284,0.57907104,0.23562641,9460,automobile
32,32,0.45223448,0.44714513,0.45437938,0.22756903,0.23873658,0.24890913,0.45125303,0.23840491,9479,automobile
32,32,0.45151243,0.44236654,0.37408465,0.084218,0.056848414,0.062918395,0.42265454,0.06799494,9507,deer
32,32,0.8155779,0.8001097,0.7965333,0.20220765,0.21467736,0.22452654,0.80407363,0.21380384,9524,bird
32,32,0.49347916,0.49023575,0.39229628,0.1890644,0.18043128,0.1888558,0.4586704,0.18611717,9550,automobile
32,32,0.44687036,0.45360664,0.35739452,0.12946633,0.12979205,0.11748646,0.4192905,0.12558162,9554,bird
32,32,0.27850375,0.26899457,0.2538481,0.2429582,0.23721738,0.22859965,0.26711547,0.2362584,9614,cat
32,32,0.37251508,0.4104219,0.7164588,0.15020539,0.17052643,0.28027502,0.49979863,0.20033562,9619,deer
32,32,0.3510884,0.33951142,0.31445768,0.22023341,0.20749648,0.2004479,0.33501914,0.2093926,9648,cat
32,32,0.24273722,0.3499304,0.18686303,0.11117297,0.15243989,0.076692805,0.25984356,0.11343523,9662,deer
32,32,0.4605381,0.48960632,0.3625216,0.19305827,0.17528343,0.21111763,0.4375553,0.1931531,9726,horse
32,32,0.4999539,0.41078505,0.32799464,0.13481712,0.14317776,0.10171393,0.41291118,0.1265696,9759,frog
32,32,0.19673708,0.19262406,0.20920652,0.2816982,0.27674925,0.29541108,0.19952255,0.28461954,9768,airplane
32,32,0.15037818,0.2538704,0.38822052,0.066373155,0.07573151,0.120245874,0.26415637,0.08745018,9799,bird
32,32,0.66719896,0.76558024,0.7889755,0.1758152,0.19938189,0.23089318,0.74058485,0.20203008,9802,airplane
32,32,0.47051176,0.4576802,0.5315882,0.15925139,0.16578868,0.2904671,0.4865934,0.20516907,9808,truck
32,32,0.50169015,0.5162923,0.50765693,0.35628936,0.34582216,0.35196963,0.5085465,0.35136035,9890,automobile
32,32,0.5184248,0.41697308,0.4227449,0.30840272,0.27067125,0.23600239,0.45271423,0.27169213,9933,automobile
32,32,0.48486176,0.5072648,0.5054919,0.21790457,0.20742343,0.20155759,0.49920616,0.20896186,9936,ship
32,32,0.5818784,0.6084906,0.6106312,0.1965599,0.21150911,0.22842039,0.6003334,0.21216314,9952,ship
32,32,0.46682552,0.4503585,0.44954675,0.23560286,0.26761115,0.26962423,0.4555769,0.25761274,9956,truck
32,32,0.64859635,0.57000524,0.56277883,0.272694,0.23318726,0.2158561,0.59379345,0.24057913,9958,horse
32,32,0.6522514,0.63902414,0.6322878,0.2771058,0.29884204,0.30738953,0.6411877,0.29444578,9961,ship
32,32,0.56891215,0.6214462,0.6325712,0.22146305,0.21821274,0.22622466,0.6076432,0.22196682,10017,ship
32,32,0.3966065,0.39423615,0.4668167,0.24824631,0.26492724,0.2661229,0.41921976,0.2597655,10027,frog
32,32,0.49980187,0.49980187,0.49980187,0.1694047,0.1694047,0.1694047,0.49980187,0.1694047,10037,frog
32,32,0.3258966,0.28289998,0.2777795,0.24407977,0.22412205,0.20228149,0.29552534,0.22349443,10075,automobile
32,32,0.53940386,0.62883,0.6347772,0.29020035,0.24810332,0.23721592,0.6010037,0.25850654,10076,truck
32,32,0.28157988,0.27222016,0.24136706,0.29109713,0.28092682,0.25996986,0.2650557,0.27733126,10127,cat
32,32,0.42329514,0.39751813,0.31165662,0.28101233,0.2470511,0.21490838,0.37748995,0.24765725,10135,deer
32,32,0.6202245,0.62166137,0.584712,0.2642325,0.27527535,0.28520465,0.608866,0.27490416,10173,ship
32,32,0.49906883,0.46073005,0.42727828,0.181037,0.17488046,0.18315022,0.46235904,0.17968923,10190,cat
32,32,0.4272205,0.35508087,0.31633288,0.27447072,0.19852772,0.19676748,0.3662114,0.22325532,10193,cat
32,32,0.5389472,0.48237562,0.3641035,0.21558723,0.1834345,0.13341257,0.46180877,0.17747812,10263,deer
32,32,0.49673694,0.62406445,0.74404335,0.21433419,0.19280894,0.20842205,0.62161493,0.2051884,10280,ship
32,32,0.577121,0.57486516,0.7428478,0.1209324,0.1259854,0.15446804,0.6316113,0.13379528,10431,cat
32,32,0.3107693,0.31465647,0.34470394,0.36054546,0.3630626,0.38236794,0.32337657,0.36865866,10435,ship
32,32,0.36400473,0.28917244,0.2203033,0.13634332,0.14217448,0.13944983,0.29116014,0.13932253,10445,frog
32,32,0.6072522,0.5919189,0.43088326,0.2032459,0.17238912,0.15570475,0.5433515,0.17711325,10466,horse
32,32,0.4414055,0.50465184,0.5516304,0.23575038,0.20174389,0.21776171,0.49922922,0.21841866,10505,truck
32,32,0.577409,0.5207188,0.4710029,0.10277192,0.1302233,0.16039085,0.5230436,0.13112868,10528,cat
32,32,0.6237123,0.48250565,0.4160146,0.22905135,0.23939188,0.21357678,0.5074108,0.22734,10558,cat
32,32,0.31030563,0.2951513,0.3246443,0.1596651,0.15966333,0.1614252,0.31003377,0.16025122,10578,airplane
32,32,0.43743137,0.39660344,0.33631635,0.14716542,0.15283598,0.16081238,0.39011705,0.15360458,10601,frog
32,32,0.31604302,0.4070357,0.27637398,0.18476917,0.13059713,0.1093821,0.3331509,0.1415828,10666,frog
32,32,0.49948448,0.43280715,0.34813982,0.28039294,0.24994159,0.2558017,0.4268105,0.2620454,10724,truck
32,32,0.66259885,0.7163788,0.7930733,0.20482163,0.20398809,0.24196729,0.72401696,0.21692567,10756,automobile
32,32,0.070752785,0.071285106,0.077083215,0.11536418,0.11613025,0.13554423,0.07304037,0.12234622,10799,airplane
32,32,0.5320877,0.5228431,0.4827205,0.25777176,0.22005557,0.23323749,0.5125504,0.23702161,10804,dog
32,32,0.696127,0.58871466,0.39189106,0.22412933,0.23452646,0.21731058,0.5589109,0.22532213,10811,ship
32,32,0.55802464,0.5999851,0.63507247,0.2574097,0.2780674,0.26360443,0.5976941,0.26636052,10823,ship
32,32,0.5495978,0.4611432,0.2894515,0.12914349,0.17886668,0.21615744,0.4333975,0.17472254,10824,horse
32,32,0.6925195,0.6402807,0.61392933,0.13695677,0.19464509,0.25250232,0.6489098,0.19470139,10897,airplane
32,32,0.8602569,0.86357343,0.8673111,0.25500697,0.2498653,0.24536061,0.8637138,0.25007764,10916,truck
32,32,0.4263282,0.46629822,0.4898234,0.27068362,0.26262185,0.28601795,0.46081662,0.2731078,10987,ship
32,32,0.5269544,0.57226247,0.6058333,0.30592674,0.2760088,0.2570404,0.5683501,0.27965865,10990,airplane
32,32,0.36275864,0.40031138,0.3901018,0.2685951,0.27554035,0.2834966,0.3843906,0.27587736,10993,automobile
32,32,0.61179864,0.5711017,0.5085704,0.12165742,0.121771686,0.13381928,0.56382364,0.12574947,11029,cat
32,32,0.29446587,0.24410863,0.20355676,0.15355292,0.1284778,0.11634486,0.2473771,0.13279186,11045,frog
32,32,0.38331833,0.25989547,0.27552825,0.16748112,0.20244119,0.19468768,0.30624735,0.18820333,11063,dog
32,32,0.09085078,0.24111015,0.46130267,0.15558112,0.10730162,0.10056651,0.2644212,0.12114975,11070,ship
32,32,0.47837755,0.4486867,0.44020396,0.12673578,0.13341653,0.13839442,0.45575607,0.1328489,11077,airplane
